gene	sample_1	sample_2	status	value_1	value_2	significant
AT4G36810	WT	hy5	OK	28.6071	25.7932	no
AT4G36820	WT	hy5	NOTEST	0	0	no
AT4G36830	WT	hy5	NOTEST	0	0	no
AT4G36840	WT	hy5	NOTEST	0.34345	2.77971	no
AT4G36850	WT	hy5	OK	17.231	8.5243	no
AT4G36860	WT	hy5	NOTEST	1.35322	2.49759	no
AT4G36870	WT	hy5	NOTEST	1.96335	2.73665	no
AT4G36880	WT	hy5	NOTEST	0	1.31413	no
AT4G36890	WT	hy5	NOTEST	4.73851	5.73149	no
AT4G36900	WT	hy5	NOTEST	10.1429	9.0159	no
AT4G36910	WT	hy5	NOTEST	0.558584	5.60529	no
AT4G36920	WT	hy5	NOTEST	3.11697	3.50221	no
AT4G36925	WT	hy5	NOTEST	0	0	no
AT4G36930	WT	hy5	NOTEST	0.548907	0.410944	no
AT4G36940	WT	hy5	NOTEST	1.30983	2.60756	no
AT4G36945	WT	hy5	NOTEST	1.74227	1.14017	no
AT4G36950	WT	hy5	NOTEST	0	0	no
AT4G36960	WT	hy5	NOTEST	1.69045	4.88505	no
AT4G36970	WT	hy5	NOTEST	3.55579	6.02733	no
AT4G36980	WT	hy5	OK	1.38494	15.9085	yes
AT4G36988	WT	hy5	OK	12.0507	14.0017	no
AT4G37000	WT	hy5	NOTEST	15.1377	5.97272	no
AT4G37010	WT	hy5	NOTEST	3.78982	2.07873	no
AT4G37020	WT	hy5	NOTEST	0.610346	0	no
AT4G37022	WT	hy5	NOTEST	0	0	no
AT4G37030	WT	hy5	NOTEST	0	0	no
AT4G37040	WT	hy5	OK	15.4878	11.1242	no
AT4G37050	WT	hy5	NOTEST	0	0	no
AT4G37060	WT	hy5	NOTEST	0	0	no
AT4G37070	WT	hy5	NOTEST	6.82054	6.32842	no
AT4G37080	WT	hy5	NOTEST	0.877208	1.27514	no
AT4G37090	WT	hy5	NOTEST	2.25821	0	no
AT4G37095	WT	hy5	NOTEST	0	0	no
AT4G37100	WT	hy5	NOTEST	1.40184	2.64914	no
AT4G37110	WT	hy5	NOTEST	0.598139	2.17502	no
AT4G37120	WT	hy5	NOTEST	4.75302	12.8031	no
AT4G37130	WT	hy5	NOTEST	1.85558	1.48163	no
AT4G37140	WT	hy5	NOTEST	0	0	no
AT4G37150	WT	hy5	NOTEST	0	0	no
AT4G37160	WT	hy5	NOTEST	0	0.349493	no
AT4G37170	WT	hy5	NOTEST	0.254888	0.573974	no
AT4G37175	WT	hy5	NOTEST	0	0	no
AT4G37180	WT	hy5	NOTEST	2.06661	11.3763	no
AT4G37190	WT	hy5	NOTEST	1.32547	0	no
AT4G37200	WT	hy5	OK	36.7831	33.023	no
AT4G37210	WT	hy5	NOTEST	3.63129	4.83234	no
AT4G37220	WT	hy5	NOTEST	0	0	no
AT4G37225	WT	hy5	NOTEST	2.28667	1.39953	no
AT4G37230	WT	hy5	NOTEST	0	0	no
AT4G37235	WT	hy5	NOTEST	0	0	no
AT4G37240	WT	hy5	NOTEST	7.43129	4.92783	no
AT4G37250	WT	hy5	NOTEST	1.40399	1.20344	no
AT4G37260	WT	hy5	OK	14.1907	16.635	no
AT4G37270	WT	hy5	NOTEST	4.8436	6.13243	no
AT4G37280	WT	hy5	NOTEST	0.48416	9.7687	no
AT4G37290	WT	hy5	NOTEST	0	0	no
AT4G37295	WT	hy5	NOTEST	1.21087	1.56677	no
AT4G37300	WT	hy5	OK	78.6108	80.55	no
AT4G37310	WT	hy5	NOTEST	6.49334	5.58295	no
AT4G37320	WT	hy5	NOTEST	6.16631	2.94846	no
AT4G37330	WT	hy5	NOTEST	5.85371	7.59231	no
AT4G37340	WT	hy5	NOTEST	0.68236	0.36221	no
AT4G37360	WT	hy5	NOTEST	0	0	no
AT4G37370	WT	hy5	NOTEST	2.10268	1.72727	no
AT4G37380	WT	hy5	NOTEST	0.30152	0.401027	no
AT4G37390	WT	hy5	NOTEST	0.988003	1.29617	no
AT4G37400	WT	hy5	NOTEST	1.00031	0.786715	no
AT4G37409	WT	hy5	NOTEST	0	0	no
AT4G37410	WT	hy5	OK	67.8103	24.3109	yes
AT4G37420	WT	hy5	NOTEST	0	0	no
AT4G37430	WT	hy5	NOTEST	0	0.403719	no
AT4G37432	WT	hy5	NOTEST	1.40561	5.9753	no
AT4G37440	WT	hy5	NOTEST	0.587751	4.82641	no
AT4G37445	WT	hy5	NOTEST	2.74307	0	no
AT4G37450	WT	hy5	OK	26.9916	16.5937	no
AT4G37460	WT	hy5	NOTEST	1.60232	6.21473	no
AT4G37470	WT	hy5	NOTEST	10.7687	12.14	no
AT4G37480	WT	hy5	NOTEST	0	0	no
AT4G37483	WT	hy5	OK	19.4163	0	no
AT4G37490	WT	hy5	NOTEST	0.363887	2.6362	no
AT4G37500	WT	hy5	NOTEST	0	0	no
AT4G37510	WT	hy5	OK	19.6528	9.3456	yes
AT4G37520	WT	hy5	NOTEST	6.63942	9.63937	no
AT4G37530	WT	hy5	NOTEST	6.83455	3.29959	no
AT4G37540	WT	hy5	OK	25.4114	11.8769	no
AT4G37550	WT	hy5	NOTEST	1.70305	4.64384	no
AT4G37553	WT	hy5	NOTEST	0.837452	13.6424	no
AT4G37560	WT	hy5	NOTEST	0	7.00768	no
AT4G37570	WT	hy5	NOTEST	0	0	no
AT4G37580	WT	hy5	NOTEST	2.55804	1.26743	no
AT4G37590	WT	hy5	NOTEST	1.85679	3.95196	no
AT4G37608	WT	hy5	NOTEST	3.61471	0	no
AT4G37610	WT	hy5	NOTEST	6.20646	4.8596	no
AT4G37620	WT	hy5	NOTEST	4.46854	0	no
AT4G37630	WT	hy5	NOTEST	0	0.532697	no
AT4G37640	WT	hy5	NOTEST	1.53867	5.02372	no
AT4G37650	WT	hy5	NOTEST	5.9663	1.88961	no
AT4G37660	WT	hy5	NOTEST	3.94385	5.22517	no
AT4G37670	WT	hy5	NOTEST	0.282827	0	no
AT4G37680	WT	hy5	NOTEST	7.31384	0.922566	no
AT4G37682	WT	hy5	NOTEST	0	0	no
AT4G37685	WT	hy5	NOTEST	0	1.98752	no
AT4G37690	WT	hy5	NOTEST	1.57949	0.306982	no
AT4G37700	WT	hy5	NOTEST	1.18205	1.81796	no
AT4G37705	WT	hy5	NOTEST	0	0	no
AT4G37710	WT	hy5	NOTEST	0	0	no
AT4G37720	WT	hy5	NOTEST	0	0	no
AT4G37730	WT	hy5	NOTEST	0	0.774983	no
AT4G37740	WT	hy5	NOTEST	0.593283	2.09229	no
AT4G37750	WT	hy5	NOTEST	1.41676	1.43555	no
AT4G37760	WT	hy5	NOTEST	9.46206	7.63537	no
AT4G37770	WT	hy5	NOTEST	1.01471	0	no
AT4G37780	WT	hy5	NOTEST	0	0	no
AT4G37790	WT	hy5	NOTEST	7.90854	6.27205	no
AT4G37800	WT	hy5	OK	275.443	107.211	yes
AT4G37810	WT	hy5	NOTEST	0	2.68829	no
AT4G37820	WT	hy5	NOTEST	0.880449	4.10777	no
AT4G37830	WT	hy5	OK	127.674	82.0125	no
AT4G37840	WT	hy5	NOTEST	0	0	no
AT4G37850	WT	hy5	NOTEST	0	0	no
AT4G37860	WT	hy5	NOTEST	0	0	no
AT4G37870	WT	hy5	OK	28.1979	16.668	yes
AT4G37880	WT	hy5	NOTEST	6.20713	2.66018	no
AT4G37890	WT	hy5	NOTEST	0.718412	0.518531	no
AT4G37895	WT	hy5	NOTEST	3.17801	0.976552	no
AT4G37900	WT	hy5	NOTEST	0.413869	0	no
AT4G37910	WT	hy5	OK	11.6166	8.96001	no
AT4G37920	WT	hy5	NOTEST	1.19401	5.10857	no
AT4G37925	WT	hy5	OK	8.95376	17.8297	no
AT4G37930	WT	hy5	OK	96.1792	178.648	yes
AT4G37940	WT	hy5	NOTEST	0	0	no
AT4G37950	WT	hy5	NOTEST	0	0	no
AT4G37970	WT	hy5	NOTEST	0	0	no
AT4G37980	WT	hy5	OK	25.7348	7.3434	yes
AT4G37990	WT	hy5	NOTEST	0	0	no
AT4G38000	WT	hy5	NOTEST	0	0	no
AT4G38010	WT	hy5	NOTEST	0	0.990253	no
AT4G38020	WT	hy5	NOTEST	0.761802	0.939194	no
AT4G38030	WT	hy5	NOTEST	0	0	no
AT4G38040	WT	hy5	NOTEST	4.08357	3.51444	no
AT4G38050	WT	hy5	NOTEST	0.275975	0	no
AT4G38052	WT	hy5	NOTEST	0	0	no
AT4G38060	WT	hy5	NOTEST	1.38359	8.74357	no
AT4G38070	WT	hy5	NOTEST	0	0.123886	no
AT4G38080	WT	hy5	OK	95.1705	16.7668	yes
AT4G38090	WT	hy5	OK	9.1268	20.7969	no
AT4G38092	WT	hy5	NOTEST	0	0	no
AT4G38100	WT	hy5	OK	13.8089	10.234	no
AT4G38120	WT	hy5	NOTEST	0.18223	7.26351	no
AT4G38130	WT	hy5	OK	22.0911	26.7402	no
AT4G38140	WT	hy5	NOTEST	0	0	no
AT4G38150	WT	hy5	NOTEST	4.91376	2.61305	no
AT4G38160	WT	hy5	OK	15.424	6.61983	yes
AT4G38170	WT	hy5	NOTEST	1.77338	0.28714	no
AT4G38180	WT	hy5	NOTEST	0.908359	0.604186	no
AT4G38190	WT	hy5	NOTEST	0	0	no
AT4G38200	WT	hy5	NOTEST	1.25535	1.21268	no
AT4G38210	WT	hy5	NOTEST	0.553249	0	no
AT4G38215	WT	hy5	NOTEST	0	0.450301	no
AT4G38220	WT	hy5	OK	24.324	17.6533	no
AT4G38225	WT	hy5	OK	11.4336	10.1363	no
AT4G38230	WT	hy5	NOTEST	0	2.29889	no
AT4G38240	WT	hy5	NOTEST	1.17481	3.72626	no
AT4G38250	WT	hy5	OK	38.3774	17.1574	yes
AT4G38260	WT	hy5	NOTEST	2.52874	7.53935	no
AT4G38270	WT	hy5	NOTEST	0	3.60359	no
AT4G38280	WT	hy5	NOTEST	1.31599	1.36592	no
AT4G38290	WT	hy5	NOTEST	0	0	no
AT4G38300	WT	hy5	NOTEST	0.756506	0	no
AT4G38310	WT	hy5	OK	14.5479	0	no
AT4G38320	WT	hy5	NOTEST	2.88109	1.52383	no
AT4G38330	WT	hy5	NOTEST	2.30979	0	no
AT4G38340	WT	hy5	NOTEST	0	0	no
AT4G38350	WT	hy5	NOTEST	3.50464	2.87249	no
AT4G38360	WT	hy5	NOTEST	3.9785	1.88434	no
AT4G38370	WT	hy5	NOTEST	3.56122	2.14137	no
AT4G38380	WT	hy5	NOTEST	0	0.752252	no
AT4G38390	WT	hy5	NOTEST	1.07732	0	no
AT4G38400	WT	hy5	NOTEST	0	0.595894	no
AT4G38401	WT	hy5	NOTEST	0	0	no
AT4G38405	WT	hy5	NOTEST	0	0	no
AT4G38410	WT	hy5	NOTEST	0	0	no
AT4G38420	WT	hy5	NOTEST	6.96249	3.3773	no
AT4G38430	WT	hy5	OK	11.7851	7.5935	no
AT4G38440	WT	hy5	NOTEST	0.656357	1.42771	no
AT4G38460	WT	hy5	OK	37.4824	21.5292	yes
AT4G38470	WT	hy5	OK	15.6077	9.391	no
AT4G38480	WT	hy5	NOTEST	0	0	no
AT4G38490	WT	hy5	NOTEST	1.81506	9.02606	no
AT4G38495	WT	hy5	NOTEST	10.0965	10.1977	no
AT4G38500	WT	hy5	NOTEST	2.9099	2.87898	no
AT4G38510	WT	hy5	OK	22.5764	14.4003	yes
AT4G38520	WT	hy5	OK	9.06053	12.632	no
AT4G38530	WT	hy5	NOTEST	0	0.994496	no
AT4G38540	WT	hy5	NOTEST	4.8885	6.50247	no
AT4G38545	WT	hy5	NOTEST	0	0.96254	no
AT4G38550	WT	hy5	OK	10.7865	16.9652	no
AT4G38552	WT	hy5	NOTEST	0.904537	0.658951	no
AT4G38560	WT	hy5	NOTEST	0	0.33896	no
AT4G38570	WT	hy5	NOTEST	8.53621	3.82676	no
AT4G38580	WT	hy5	OK	23.109	11.3899	no
AT4G38590	WT	hy5	NOTEST	0	0	no
AT4G38600	WT	hy5	NOTEST	2.49727	0.012949	no
AT4G38620	WT	hy5	NOTEST	2.14947	6.25766	no
AT4G38630	WT	hy5	OK	20.1594	17.6398	no
AT4G38640	WT	hy5	NOTEST	6.894	9.25605	no
AT4G38650	WT	hy5	NOTEST	1.50819	0	no
AT4G38660	WT	hy5	NOTEST	4.93075	3.94949	no
AT4G38670	WT	hy5	NOTEST	0.620006	0.297997	no
AT4G38680	WT	hy5	OK	171.451	109.322	yes
AT4G38690	WT	hy5	OK	14.7362	5.17537	yes
AT4G38700	WT	hy5	NOTEST	2.157	1.04158	no
AT4G38710	WT	hy5	OK	18.2695	17.6158	no
AT4G38730	WT	hy5	NOTEST	2.23766	2.34089	no
AT4G38740	WT	hy5	OK	94.5976	49.0009	yes
AT4G38760	WT	hy5	NOTEST	1.28412	3.43384	no
AT4G38770	WT	hy5	OK	211.912	142.077	yes
AT4G38780	WT	hy5	NOTEST	0	0.318581	no
AT4G38781	WT	hy5	NOTEST	0	0	no
AT4G38790	WT	hy5	OK	17.86	8.84182	no
AT4G38800	WT	hy5	OK	30.3358	32.0884	no
AT4G38810	WT	hy5	OK	11.3284	7.26516	no
AT4G38820	WT	hy5	OK	10.121	5.58163	no
AT4G38825	WT	hy5	NOTEST	0	0	no
AT4G38830	WT	hy5	NOTEST	0	0	no
AT4G38840	WT	hy5	OK	41.57	32.5852	no
AT4G38850	WT	hy5	NOTEST	4.72705	2.62795	no
AT4G38860	WT	hy5	OK	110.867	41.8871	yes
AT4G38870	WT	hy5	NOTEST	0	0	no
AT4G38880	WT	hy5	NOTEST	0	0	no
AT4G38890	WT	hy5	NOTEST	1.75335	6.81142	no
AT4G38900	WT	hy5	NOTEST	1.82844	4.93982	no
AT4G38910	WT	hy5	NOTEST	1.02493	0	no
AT4G38920	WT	hy5	OK	170.558	68.7554	yes
AT4G38930	WT	hy5	NOTEST	2.93794	5.31328	no
AT4G38932	WT	hy5	OK	23.1837	1.79562	no
AT4G38940	WT	hy5	NOTEST	2.84296	2.36734	no
AT4G38950	WT	hy5	NOTEST	0.311115	2.94048	no
AT4G38960	WT	hy5	NOTEST	2.56677	4.8542	no
AT4G38970	WT	hy5	OK	469.442	289.181	yes
AT4G38980	WT	hy5	NOTEST	2.13919	3.47801	no
AT4G38990	WT	hy5	NOTEST	0	0	no
AT4G39000	WT	hy5	NOTEST	0	0	no
AT4G39010	WT	hy5	NOTEST	0.877575	1.36156	no
AT4G39020	WT	hy5	NOTEST	0	0	no
AT4G39030	WT	hy5	NOTEST	1.71756	1.2214	no
AT4G39040	WT	hy5	OK	19.9479	33.9025	no
AT4G39050	WT	hy5	NOTEST	0.966786	4.06277	no
AT4G39060	WT	hy5	NOTEST	0	0	no
AT4G39070	WT	hy5	NOTEST	2.44049	0	no
AT4G39080	WT	hy5	OK	15.8008	18.3319	no
AT4G39090	WT	hy5	OK	122.069	79.7771	yes
AT4G39100	WT	hy5	NOTEST	5.37684	5.98339	no
AT4G39110	WT	hy5	NOTEST	0	0	no
AT4G39120	WT	hy5	NOTEST	7.71395	5.47608	no
AT4G39130	WT	hy5	NOTEST	0	0	no
AT4G39140	WT	hy5	NOTEST	2.87092	2.53773	no
AT4G39150	WT	hy5	OK	6.17535	10.848	no
AT4G39160	WT	hy5	NOTEST	0	2.34462	no
AT4G39170	WT	hy5	NOTEST	4.41375	7.45671	no
AT4G39180	WT	hy5	NOTEST	0.537307	2.81459	no
AT4G39190	WT	hy5	NOTEST	0.886891	1.45901	no
AT4G39195	WT	hy5	NOTEST	0	0	no
AT4G39200	WT	hy5	OK	298.463	133.24	yes
AT4G39210	WT	hy5	NOTEST	0.762191	2.54283	no
AT4G39220	WT	hy5	NOTEST	5.26217	2.28832	no
AT4G39230	WT	hy5	NOTEST	1.05388	5.58659	no
AT4G39235	WT	hy5	NOTEST	5.73323	5.48928	no
AT4G39240	WT	hy5	NOTEST	3.33426	5.54825	no
AT4G39250	WT	hy5	NOTEST	4.58652	0	no
AT4G39260	WT	hy5	OK	220.471	238.095	no
AT4G39270	WT	hy5	NOTEST	0.608035	1.79883	no
AT4G39280	WT	hy5	NOTEST	7.6546	7.90917	no
AT4G39290	WT	hy5	NOTEST	0	0	no
AT4G39300	WT	hy5	OK	16.4028	14.6324	no
AT4G39320	WT	hy5	NOTEST	0	4.26778	no
AT4G39330	WT	hy5	OK	91.5875	64.2883	yes
AT4G39340	WT	hy5	NOTEST	0	0	no
AT4G39345	WT	hy5	NOTEST	0	0	no
AT4G39350	WT	hy5	NOTEST	7.59416	8.50039	no
AT4G39360	WT	hy5	NOTEST	0	0	no
AT4G39361	WT	hy5	OK	1789.62	695.91	no
AT4G39363	WT	hy5	OK	11180.5	2136.42	yes
AT4G39364	WT	hy5	OK	3711.71	882.624	no
AT4G39366	WT	hy5	OK	3403.22	1263.74	no
AT4G39370	WT	hy5	NOTEST	0.969992	1.73031	no
AT4G39380	WT	hy5	NOTEST	0.531228	0.676409	no
AT4G39390	WT	hy5	NOTEST	1.31094	2.24907	no
AT4G39400	WT	hy5	NOTEST	11.7987	8.95604	no
AT4G39403	WT	hy5	NOTEST	0	0	no
AT4G39404	WT	hy5	NOTEST	16.2719	0	no
AT4G39410	WT	hy5	NOTEST	0	0	no
AT4G39420	WT	hy5	NOTEST	0.364345	1.66905	no
AT4G39460	WT	hy5	OK	6.6606	18.5546	yes
AT4G39470	WT	hy5	NOTEST	2.69841	0	no
AT4G39480	WT	hy5	NOTEST	0	0	no
AT4G39490	WT	hy5	NOTEST	0	0	no
AT4G39500	WT	hy5	NOTEST	0	0	no
AT4G39510	WT	hy5	NOTEST	5.10498	3.06345	no
AT4G39520	WT	hy5	NOTEST	7.46704	4.74831	no
AT4G39530	WT	hy5	NOTEST	0	1.03063	no
AT4G39540	WT	hy5	NOTEST	5.61288	11.8889	no
AT4G39550	WT	hy5	NOTEST	0.856757	0	no
AT4G39560	WT	hy5	NOTEST	0.53665	2.70533	no
AT4G39570	WT	hy5	NOTEST	2.06271	0	no
AT4G39580	WT	hy5	NOTEST	0	0	no
AT4G39590	WT	hy5	NOTEST	0	0	no
AT4G39600	WT	hy5	NOTEST	0	2.62588	no
AT4G39610	WT	hy5	NOTEST	0	0	no
AT4G39615	WT	hy5	NOTEST	0	0	no
AT4G39620	WT	hy5	NOTEST	1.16409	2.92869	no
AT4G39630	WT	hy5	NOTEST	0	0.688204	no
AT4G39640	WT	hy5	NOTEST	7.86296	6.04861	no
AT4G39650	WT	hy5	NOTEST	0	0	no
AT4G39660	WT	hy5	NOTEST	4.6338	6.15562	no
AT4G39670	WT	hy5	NOTEST	0.817189	2.27148	no
AT4G39672	WT	hy5	NOTEST	0	0	no
AT4G39675	WT	hy5	OK	30.3334	39.5385	no
AT4G39680	WT	hy5	OK	3.34021	10.77	yes
AT4G39690	WT	hy5	NOTEST	1.03478	2.82475	no
AT4G39700	WT	hy5	NOTEST	0	0	no
AT4G39710	WT	hy5	OK	21.9118	20.7704	no
AT4G39720	WT	hy5	NOTEST	3.42599	3.36464	no
AT4G39730	WT	hy5	OK	78.2515	50.4865	no
AT4G39740	WT	hy5	NOTEST	0.912389	1.43954	no
AT4G39745	WT	hy5	NOTEST	0	0	no
AT4G39750	WT	hy5	NOTEST	0	0	no
AT4G39753	WT	hy5	NOTEST	0	0	no
AT4G39756	WT	hy5	NOTEST	0	0	no
AT4G39760	WT	hy5	NOTEST	0	0	no
AT4G39770	WT	hy5	NOTEST	2.03388	0.497691	no
AT4G39780	WT	hy5	NOTEST	3.74614	1.19231	no
AT4G39790	WT	hy5	NOTEST	0.491808	0	no
AT4G39795	WT	hy5	NOTEST	6.5776	0	no
AT4G39800	WT	hy5	OK	51.1121	32.4754	yes
AT4G39810	WT	hy5	NOTEST	0	0.704625	no
AT4G39820	WT	hy5	NOTEST	4.4593	4.48128	no
AT4G39830	WT	hy5	NOTEST	0	0	no
AT4G39838	WT	hy5	NOTEST	0	0	no
AT4G39840	WT	hy5	OK	9.65284	10.2805	no
AT4G39850	WT	hy5	NOTEST	0.436998	5.09224	no
AT4G39860	WT	hy5	NOTEST	1.5314	5.15662	no
AT4G39865	WT	hy5	NOTEST	0	0	no
AT4G39870	WT	hy5	NOTEST	1.73516	5.26321	no
AT4G39880	WT	hy5	OK	15.2354	10.6904	no
AT4G39890	WT	hy5	NOTEST	1.32523	2.53312	no
AT4G39900	WT	hy5	NOTEST	9.48875	12.0664	no
AT4G39910	WT	hy5	NOTEST	5.24165	2.2263	no
AT4G39917	WT	hy5	NOTEST	0	0	no
AT4G39920	WT	hy5	NOTEST	1.21472	0.81257	no
AT4G39925	WT	hy5	NOTEST	0	3.17017	no
AT4G39930	WT	hy5	NOTEST	0	0	no
AT4G39940	WT	hy5	OK	16.0234	15.9851	no
AT4G39950	WT	hy5	NOTEST	5.52255	7.26311	no
AT4G39952	WT	hy5	NOTEST	0	0	no
AT4G39955	WT	hy5	NOTEST	7.38034	2.45479	no
AT4G39960	WT	hy5	OK	8.54651	16.1174	no
AT4G39970	WT	hy5	OK	15.0036	13.5212	no
AT4G39980	WT	hy5	NOTEST	9.16968	6.9933	no
AT4G39985	WT	hy5	NOTEST	0	0	no
AT4G39986	WT	hy5	NOTEST	0	0	no
AT4G39990	WT	hy5	NOTEST	8.21039	10.6117	no
AT4G40000	WT	hy5	NOTEST	0.369097	0.700743	no
AT4G40010	WT	hy5	NOTEST	1.14576	2.74284	no
AT4G40011	WT	hy5	NOTEST	0	0	no
AT4G40020	WT	hy5	NOTEST	0	0	no
AT4G40030	WT	hy5	OK	132.911	91.8922	yes
AT4G40040	WT	hy5	OK	237.63	87.0952	yes
AT4G40042	WT	hy5	NOTEST	7.0937	6.33921	no
AT4G40045	WT	hy5	OK	19.2474	5.0671	no
AT4G40050	WT	hy5	NOTEST	5.66696	3.4496	no
AT4G40060	WT	hy5	OK	29.7134	11.8472	yes
AT4G40065	WT	hy5	NOTEST	5.21125	1.6916	no
AT4G40070	WT	hy5	NOTEST	1.79917	0.465779	no
AT4G40080	WT	hy5	NOTEST	0.566478	0.476937	no
AT4G40085	WT	hy5	NOTEST	0	0	no
AT4G40090	WT	hy5	OK	33.3039	15.6673	no
AT4G40100	WT	hy5	NOTEST	0	0	no
AT5G01010	WT	hy5	OK	12.0723	15.7116	no
AT5G01015	WT	hy5	OK	18.9297	19.935	no
AT5G01020	WT	hy5	LOWDATA	19.9518	8.98745	no
AT5G01030	WT	hy5	NOTEST	1.00816	0.712606	no
AT5G01040	WT	hy5	NOTEST	2.71818	1.27615	no
AT5G01050	WT	hy5	NOTEST	0.283999	0	no
AT5G01060	WT	hy5	NOTEST	0	0	no
AT5G01070	WT	hy5	NOTEST	0	0	no
AT5G01075	WT	hy5	OK	43.827	0	yes
AT5G01080	WT	hy5	NOTEST	0	4.50006	no
AT5G01090	WT	hy5	NOTEST	10.052	9.57999	no
AT5G01100	WT	hy5	NOTEST	0.259596	0.248742	no
AT5G01110	WT	hy5	NOTEST	0.372594	0.247467	no
AT5G01120	WT	hy5	NOTEST	0	0.345673	no
AT5G01130	WT	hy5	NOTEST	0	0	no
AT5G01140	WT	hy5	NOTEST	0	0	no
AT5G01150	WT	hy5	NOTEST	0	0	no
AT5G01160	WT	hy5	NOTEST	6.46081	6.07544	no
AT5G01170	WT	hy5	NOTEST	2.80934	6.50871	no
AT5G01175	WT	hy5	NOTEST	0	4.47595	no
AT5G01180	WT	hy5	NOTEST	0	0.541255	no
AT5G01185	WT	hy5	NOTEST	0	0	no
AT5G01190	WT	hy5	NOTEST	0	0.334988	no
AT5G01200	WT	hy5	NOTEST	0.561617	0	no
AT5G01210	WT	hy5	OK	11.1654	17.9196	no
AT5G01215	WT	hy5	NOTEST	0	0	no
AT5G01220	WT	hy5	OK	10.0443	4.67606	no
AT5G01225	WT	hy5	NOTEST	0	0	no
AT5G01230	WT	hy5	NOTEST	2.47101	1.57351	no
AT5G01240	WT	hy5	OK	11.9007	6.65395	no
AT5G01250	WT	hy5	NOTEST	1.1892	1.39659	no
AT5G01260	WT	hy5	NOTEST	0.865483	3.9039	no
AT5G01270	WT	hy5	NOTEST	2.20007	2.3466	no
AT5G01280	WT	hy5	NOTEST	0	0.396984	no
AT5G01290	WT	hy5	NOTEST	2.11277	3.02683	no
AT5G01300	WT	hy5	NOTEST	0	0	no
AT5G01310	WT	hy5	NOTEST	0	0.211962	no
AT5G01320	WT	hy5	NOTEST	0	0	no
AT5G01330	WT	hy5	NOTEST	0.288075	1.03933	no
AT5G01335	WT	hy5	NOTEST	0.0908681	0	no
AT5G01340	WT	hy5	NOTEST	0.875809	3.24999	no
AT5G01350	WT	hy5	OK	59.6691	80.6661	no
AT5G01360	WT	hy5	NOTEST	0	0.604597	no
AT5G01365	WT	hy5	NOTEST	0	0	no
AT5G01370	WT	hy5	NOTEST	0.387525	2.64857	no
AT5G01380	WT	hy5	NOTEST	0.448671	0	no
AT5G01390	WT	hy5	NOTEST	2.79925	2.67321	no
AT5G01400	WT	hy5	NOTEST	0.406968	1.34469	no
AT5G01410	WT	hy5	OK	51.8899	42.2967	no
AT5G01420	WT	hy5	NOTEST	0	1.21828	no
AT5G01430	WT	hy5	NOTEST	5.85535	2.02536	no
AT5G01440	WT	hy5	NOTEST	0	0	no
AT5G01445	WT	hy5	NOTEST	0	0	no
AT5G01450	WT	hy5	NOTEST	0.543444	2.39201	no
AT5G01460	WT	hy5	NOTEST	4.43471	4.61726	no
AT5G01470	WT	hy5	NOTEST	5.00238	3.79554	no
AT5G01480	WT	hy5	NOTEST	0	0	no
AT5G01490	WT	hy5	NOTEST	1.60571	0.600952	no
AT5G01500	WT	hy5	NOTEST	2.01949	3.27841	no
AT5G01510	WT	hy5	NOTEST	0	0.674592	no
AT5G01520	WT	hy5	NOTEST	0.544976	4.37997	no
AT5G01530	WT	hy5	OK	785.6	570.197	yes
AT5G01540	WT	hy5	NOTEST	0	0	no
AT5G01542	WT	hy5	NOTEST	0.23728	1.64545	no
AT5G01550	WT	hy5	NOTEST	0.181376	0	no
AT5G01560	WT	hy5	NOTEST	1.12584	2.14644	no
AT5G01570	WT	hy5	NOTEST	0	0	no
AT5G01580	WT	hy5	NOTEST	0	0	no
AT5G01590	WT	hy5	OK	8.33741	17.2243	yes
AT5G01595	WT	hy5	NOTEST	1.92182	1.48546	no
AT5G01600	WT	hy5	OK	32.1021	34.9535	no
AT5G01610	WT	hy5	NOTEST	2.07676	0.882543	no
AT5G01620	WT	hy5	NOTEST	2.55381	3.16527	no
AT5G01630	WT	hy5	NOTEST	0.135207	0.152235	no
AT5G01640	WT	hy5	NOTEST	0.983985	2.44439	no
AT5G01650	WT	hy5	OK	49.3852	32.319	no
AT5G01660	WT	hy5	NOTEST	0.675475	0	no
AT5G01670	WT	hy5	NOTEST	1.30394	1.65719	no
AT5G01680	WT	hy5	NOTEST	0	0	no
AT5G01690	WT	hy5	NOTEST	0	0	no
AT5G01700	WT	hy5	NOTEST	1.44978	1.21842	no
AT5G01710	WT	hy5	OK	12.7122	7.33905	no
AT5G01715	WT	hy5	NOTEST	2.4579	1.77725	no
AT5G01720	WT	hy5	NOTEST	1.91959	4.73658	no
AT5G01730	WT	hy5	NOTEST	0	0	no
AT5G01732	WT	hy5	NOTEST	0.290462	0.669665	no
AT5G01734	WT	hy5	NOTEST	0	0	no
AT5G01740	WT	hy5	NOTEST	11.5728	1.35932	no
AT5G01747	WT	hy5	NOTEST	0	0	no
AT5G01750	WT	hy5	OK	31.6085	66.8008	yes
AT5G01760	WT	hy5	NOTEST	0	0	no
AT5G01770	WT	hy5	NOTEST	0.571425	1.21897	no
AT5G01780	WT	hy5	NOTEST	1.32396	1.51468	no
AT5G01790	WT	hy5	NOTEST	5.61	7.0489	no
AT5G01800	WT	hy5	OK	26.4862	17.1662	no
AT5G01810	WT	hy5	OK	14.8008	8.60418	no
